Date,Open,High,Low,Close,Adj Close,Volume,Name
2023-09-25,3810.0,3830.0,3770.0,3770.0,3770.0,125817700,tlkm
2023-09-26,3770.0,3800.0,3750.0,3760.0,3760.0,74734500,tlkm
2023-09-27,3750.0,3780.0,3720.0,3720.0,3720.0,83337700,tlkm
2023-09-29,3730.0,3800.0,3730.0,3750.0,3750.0,66219300,tlkm
2023-10-02,3750.0,3780.0,3730.0,3750.0,3750.0,71945000,tlkm
2023-10-03,3750.0,3800.0,3740.0,3770.0,3770.0,61155100,tlkm
2023-10-04,3800.0,3800.0,3740.0,3780.0,3780.0,77527700,tlkm
2023-10-05,3790.0,3800.0,3720.0,3720.0,3720.0,81258900,tlkm
2023-10-06,3780.0,3800.0,3770.0,3780.0,3780.0,60156100,tlkm
2023-10-09,3770.0,3780.0,3750.0,3760.0,3760.0,37711400,tlkm
2023-10-10,3780.0,3820.0,3770.0,3810.0,3810.0,51167900,tlkm
2023-10-11,3780.0,3810.0,3780.0,3780.0,3780.0,83154300,tlkm
2023-10-12,3820.0,3870.0,3800.0,3830.0,3830.0,101645100,tlkm
2023-10-13,3820.0,3850.0,3810.0,3850.0,3850.0,48856500,tlkm
2023-10-16,3850.0,3850.0,3740.0,3760.0,3760.0,117472800,tlkm
2023-10-17,3780.0,3810.0,3770.0,3790.0,3790.0,57046900,tlkm
2023-10-18,3770.0,3780.0,3730.0,3750.0,3750.0,64910600,tlkm
2023-10-19,3730.0,3760.0,3720.0,3730.0,3730.0,62296900,tlkm
2023-10-20,3720.0,3730.0,3690.0,3700.0,3700.0,38978200,tlkm
2023-10-23,3710.0,3720.0,3610.0,3610.0,3610.0,69428400,tlkm
2023-10-24,3640.0,3670.0,3600.0,3650.0,3650.0,67041700,tlkm
2023-10-25,3650.0,3680.0,3580.0,3600.0,3600.0,89567900,tlkm
2023-10-26,3600.0,3610.0,3460.0,3480.0,3480.0,141139700,tlkm
2023-10-27,3480.0,3530.0,3440.0,3500.0,3500.0,99607000,tlkm
2023-10-30,3500.0,3500.0,3390.0,3420.0,3420.0,82945500,tlkm
2023-10-31,3400.0,3510.0,3400.0,3490.0,3490.0,66801600,tlkm
2023-11-01,3600.0,3700.0,3600.0,3620.0,3620.0,154441100,tlkm
2023-11-02,3690.0,3690.0,3620.0,3620.0,3620.0,69582500,tlkm
2023-11-03,3590.0,3630.0,3540.0,3570.0,3570.0,85146800,tlkm
2023-11-06,3610.0,3650.0,3600.0,3650.0,3650.0,66902400,tlkm
2023-11-07,3600.0,3610.0,3550.0,3570.0,3570.0,103642200,tlkm
2023-11-08,3520.0,3540.0,3500.0,3520.0,3520.0,103415400,tlkm
2023-11-09,3500.0,3570.0,3500.0,3530.0,3530.0,96594900,tlkm
2023-11-10,3520.0,3550.0,3490.0,3550.0,3550.0,48619500,tlkm
2023-11-13,3570.0,3570.0,3510.0,3520.0,3520.0,37975400,tlkm
2023-11-14,3500.0,3540.0,3500.0,3500.0,3500.0,45987000,tlkm
2023-11-15,3520.0,3570.0,3520.0,3550.0,3550.0,114104500,tlkm
2023-11-16,3550.0,3550.0,3510.0,3540.0,3540.0,41789400,tlkm
2023-11-17,3530.0,3550.0,3480.0,3550.0,3550.0,55585600,tlkm
2023-11-20,3560.0,3600.0,3540.0,3590.0,3590.0,39932700,tlkm
2023-11-21,3590.0,3620.0,3580.0,3620.0,3620.0,68255800,tlkm
2023-11-22,3610.0,3630.0,3590.0,3610.0,3610.0,34555300,tlkm
2023-11-23,3610.0,3630.0,3590.0,3600.0,3600.0,57385100,tlkm
2023-11-24,3600.0,3620.0,3570.0,3620.0,3620.0,34583700,tlkm
2023-11-27,3640.0,3730.0,3640.0,3680.0,3680.0,73888700,tlkm
2023-11-28,3680.0,3800.0,3680.0,3770.0,3770.0,106829100,tlkm
2023-11-29,3750.0,3770.0,3700.0,3720.0,3720.0,56467400,tlkm
2023-11-30,3750.0,3820.0,3740.0,3760.0,3760.0,258522400,tlkm
2023-12-01,3790.0,3840.0,3790.0,3830.0,3830.0,81037200,tlkm
2023-12-04,3840.0,3860.0,3780.0,3810.0,3810.0,118483900,tlkm
2023-12-05,3830.0,3850.0,3800.0,3850.0,3850.0,74608900,tlkm
2023-12-06,3900.0,3950.0,3870.0,3920.0,3920.0,149345100,tlkm
2023-12-07,3950.0,3950.0,3880.0,3910.0,3910.0,91076200,tlkm
2023-12-08,3940.0,3940.0,3900.0,3940.0,3940.0,61476300,tlkm
2023-12-11,3870.0,3980.0,3850.0,3980.0,3980.0,99365500,tlkm
2023-12-12,3940.0,3950.0,3890.0,3910.0,3910.0,58707700,tlkm
2023-12-13,3870.0,3920.0,3870.0,3920.0,3920.0,54386800,tlkm
2023-12-14,3880.0,3960.0,3880.0,3940.0,3940.0,70705300,tlkm
2023-12-15,3940.0,3980.0,3900.0,3980.0,3980.0,109064200,tlkm
2023-12-18,3940.0,3970.0,3930.0,3970.0,3970.0,60940400,tlkm
2023-12-19,3950.0,3970.0,3940.0,3970.0,3970.0,32984500,tlkm
2023-12-20,3960.0,3990.0,3960.0,3960.0,3960.0,59574800,tlkm
2023-12-21,3960.0,3970.0,3930.0,3950.0,3950.0,48242100,tlkm
2023-12-22,3980.0,3980.0,3950.0,3960.0,3960.0,28222700,tlkm
2023-12-27,3990.0,4000.0,3920.0,3940.0,3940.0,73157200,tlkm
2023-12-28,3960.0,3970.0,3940.0,3960.0,3960.0,34024400,tlkm
2023-12-29,3960.0,3980.0,3940.0,3950.0,3950.0,27497600,tlkm
